0,1,2,3,4,5,6,7,8,9,10,class
0.0,0.0,1.0,0.513513513514,0.521008403361,0.0840707964602,0.181335222242,0.15030262273,0.132323897301,0.14798206278,0.5,15.0
0.0,0.0,1.0,0.371621621622,0.352941176471,0.0796460176991,0.0791570745529,0.0662407531944,0.0631994733377,0.0682610861983,0.214285714286,7.0
1.0,0.0,0.0,0.614864864865,0.613445378151,0.119469026549,0.23906499026,0.171822461332,0.18564845293,0.207772795217,0.285714285714,9.0
0.0,0.0,1.0,0.493243243243,0.521008403361,0.110619469027,0.182043562954,0.144250168124,0.14944042133,0.152964623817,0.321428571429,10.0
0.0,1.0,0.0,0.344594594595,0.336134453782,0.070796460177,0.0718965822561,0.0595158036315,0.0513495720869,0.0533134030892,0.214285714286,7.0
0.0,1.0,0.0,0.472972972973,0.411764705882,0.0840707964602,0.123782539401,0.0941492938803,0.101382488479,0.118086696562,0.25,8.0
1.0,0.0,0.0,0.614864864865,0.605042016807,0.132743362832,0.274659111032,0.158708809684,0.18564845293,0.32735426009,0.678571428571,20.0
1.0,0.0,0.0,0.635135135135,0.621848739496,0.110619469027,0.271294492651,0.197041022192,0.196181698486,0.25759840558,0.535714285714,16.0
0.0,0.0,1.0,0.540540540541,0.529411764706,0.110619469027,0.17974145564,0.14492266308,0.147465437788,0.162929745889,0.285714285714,9.0
1.0,0.0,0.0,0.641891891892,0.647058823529,0.132743362832,0.316097042678,0.210827168796,0.198156682028,0.317389138017,0.642857142857,19.0
1.0,0.0,0.0,0.608108108108,0.546218487395,0.12389380531,0.214095980166,0.129791526564,0.193548387097,0.207772795217,0.464285714286,14.0
0.0,0.0,1.0,0.47972972973,0.495798319328,0.0973451327434,0.1430848238,0.111970410222,0.10599078341,0.133034379671,0.321428571429,10.0
0.0,0.0,1.0,0.560810810811,0.546218487395,0.119469026549,0.19107490703,0.145595158036,0.124423963134,0.187842551071,0.357142857143,11.0
1.0,0.0,0.0,0.621621621622,0.588235294118,0.128318584071,0.24172126793,0.182582380632,0.224489795918,0.20279023418,0.321428571429,10.0
1.0,0.0,0.0,0.533783783784,0.504201680672,0.0884955752212,0.167699663538,0.111970410222,0.105332455563,0.182859990035,0.321428571429,10.0
0.0,0.0,1.0,0.574324324324,0.579831932773,0.115044247788,0.234637860811,0.172831203766,0.174456879526,0.237668161435,0.392857142857,12.0
0.0,1.0,0.0,0.378378378378,0.378151260504,0.0752212389381,0.102178147689,0.0632145258911,0.0513495720869,0.113104135526,0.214285714286,7.0
1.0,0.0,0.0,0.493243243243,0.478991596639,0.0884955752212,0.159022489818,0.125756556826,0.113890717577,0.128051818635,0.321428571429,10.0
0.0,0.0,1.0,0.391891891892,0.403361344538,0.070796460177,0.0897821852311,0.0645595158036,0.0559578670178,0.0981564524165,0.214285714286,7.0
0.0,0.0,1.0,0.506756756757,0.445378151261,0.0884955752212,0.134230564902,0.113987895091,0.0980908492429,0.113104135526,0.285714285714,9.0
0.0,0.0,1.0,0.378378378378,0.378151260504,0.0840707964602,0.0862404816717,0.0635507733692,0.080974325214,0.0732436472347,0.357142857143,11.0
0.0,1.0,0.0,0.412162162162,0.36974789916,0.0884955752212,0.0791570745529,0.0531271015467,0.063857801185,0.0832087693074,0.321428571429,10.0
1.0,0.0,0.0,0.662162162162,0.647058823529,0.137168141593,0.332034708695,0.286819098857,0.281105990783,0.267563527653,0.392857142857,12.0
1.0,0.0,0.0,0.641891891892,0.605042016807,0.119469026549,0.269700726049,0.213180901143,0.275839368005,0.197807673144,0.285714285714,9.0
1.0,0.0,0.0,0.72972972973,0.714285714286,0.146017699115,0.410660527714,0.344317417619,0.395655036208,0.302441454908,0.321428571429,10.0
1.0,0.0,0.0,0.655405405405,0.647058823529,0.12389380531,0.32813883478,0.256556825824,0.246872942725,0.297458893871,0.357142857143,11.0
1.0,0.0,0.0,0.682432432432,0.663865546218,0.163716814159,0.351868248628,0.264626765299,0.357472021066,0.282511210762,0.357142857143,11.0
0.0,0.0,1.0,0.695945945946,0.655462184874,0.12389380531,0.329024260669,0.238735709482,0.307439104674,0.277528649726,0.392857142857,12.0
0.0,0.0,1.0,0.716216216216,0.705882352941,0.159292035398,0.330972197627,0.264290517821,0.287689269256,0.292476332835,0.5,15.0
0.0,0.0,1.0,0.675675675676,0.621848739496,0.12389380531,0.305117761643,0.263618022865,0.298222514812,0.197807673144,0.357142857143,11.0
0.0,0.0,1.0,0.682432432432,0.697478991597,0.146017699115,0.352576589339,0.263954270343,0.31797235023,0.32735426009,0.321428571429,10.0
1.0,0.0,0.0,0.817567567568,0.848739495798,0.146017699115,0.579776872676,0.406523201076,0.36866359447,0.456900847035,0.5,15.0
0.0,0.0,1.0,0.797297297297,0.789915966387,0.146017699115,0.473171595537,0.370208473436,0.470046082949,0.347284504235,0.607142857143,18.0
1.0,0.0,0.0,0.817567567568,0.831932773109,0.154867256637,0.63608995927,0.547410894418,0.516129032258,0.451918285999,0.642857142857,19.0
1.0,0.0,0.0,0.851351351351,0.831932773109,0.176991150442,0.60474588277,0.425016812374,0.541145490454,0.486796213254,0.428571428571,13.0
0.0,0.0,1.0,0.527027027027,0.504201680672,0.0929203539823,0.169116344962,0.151983860121,0.162606978275,0.123069257598,0.25,8.0
1.0,0.0,0.0,0.628378378378,0.705882352941,0.137168141593,0.430316982469,0.356086079354,0.404213298223,0.337319382162,0.535714285714,16.0
1.0,0.0,0.0,0.506756756757,0.504201680672,0.0929203539823,0.184345670267,0.158708809684,0.152732060566,0.142999501744,0.25,8.0
1.0,0.0,0.0,0.675675675676,0.655462184874,0.119469026549,0.312024083584,0.255548083389,0.267281105991,0.25759840558,0.357142857143,11.0
0.0,0.0,1.0,0.378378378378,0.394957983193,0.0796460176991,0.115282450859,0.0894418291863,0.112574061883,0.0881913303438,0.285714285714,9.0
1.0,0.0,0.0,0.506756756757,0.470588235294,0.0929203539823,0.149814060563,0.124747814391,0.119157340355,0.113104135526,0.285714285714,9.0
1.0,0.0,0.0,0.641891891892,0.621848739496,0.119469026549,0.300867717372,0.24277067922,0.257406188282,0.267563527653,0.464285714286,14.0
0.0,1.0,0.0,0.222972972973,0.201680672269,0.0398230088496,0.024083584204,0.0205110961668,0.0302830809743,0.0184354758346,0.142857142857,5.0
0.0,1.0,0.0,0.175675675676,0.159663865546,0.0486725663717,0.0141668142376,0.0164761264291,0.0190915075708,0.0104633781764,0.142857142857,5.0
0.0,1.0,0.0,0.182432432432,0.159663865546,0.0442477876106,0.0141668142376,0.0110961667787,0.0157998683344,0.0134529147982,0.107142857143,4.0
0.0,1.0,0.0,0.425675675676,0.403361344538,0.0840707964602,0.0711882415442,0.0581708137189,0.0585911784068,0.0732436472347,0.214285714286,7.0
0.0,0.0,1.0,0.533783783784,0.529411764706,0.106194690265,0.204533380556,0.196368527236,0.298222514812,0.138016940708,0.285714285714,9.0
1.0,0.0,0.0,0.52027027027,0.53781512605,0.106194690265,0.162387108199,0.118695359785,0.144173798552,0.14798206278,0.214285714286,7.0
0.0,1.0,0.0,0.337837837838,0.319327731092,0.0619469026549,0.0563130865947,0.0501008742434,0.0329163923634,0.0433482810164,0.178571428571,6.0
1.0,0.0,0.0,0.608108108108,0.621848739496,0.141592920354,0.295200991677,0.237726967048,0.280447662936,0.242650722471,0.285714285714,9.0
0.0,1.0,0.0,0.601351351351,0.596638655462,0.106194690265,0.210023021073,0.159717552118,0.145490454246,0.187842551071,0.25,8.0
0.0,0.0,1.0,0.439189189189,0.445378151261,0.0840707964602,0.106605277138,0.0891055817081,0.0783410138249,0.0981564524165,0.214285714286,7.0
0.0,0.0,1.0,0.554054054054,0.512605042017,0.115044247788,0.19107490703,0.1738399462,0.125740618828,0.157947184853,0.321428571429,10.0
1.0,0.0,0.0,0.533783783784,0.512605042017,0.106194690265,0.16840800425,0.140887693342,0.138248847926,0.14798206278,0.321428571429,10.0
0.0,0.0,1.0,0.445945945946,0.428571428571,0.0884955752212,0.135647246325,0.115669132482,0.119815668203,0.108121574489,0.214285714286,7.0
1.0,0.0,0.0,0.574324324324,0.579831932773,0.12389380531,0.233575349743,0.171822461332,0.230414746544,0.217737917289,0.25,8.0
0.0,0.0,1.0,0.5,0.495798319328,0.106194690265,0.156012041792,0.128446536651,0.125082290981,0.133034379671,0.25,8.0
0.0,0.0,1.0,0.533783783784,0.554621848739,0.119469026549,0.208075084115,0.185272360457,0.157340355497,0.167912306926,0.25,8.0
0.0,1.0,0.0,0.22972972973,0.226890756303,0.0530973451327,0.0297503098991,0.0275722932078,0.0177748518762,0.023418036871,0.107142857143,4.0
1.0,0.0,0.0,0.581081081081,0.579831932773,0.110619469027,0.205772976802,0.164761264291,0.170506912442,0.172894867962,0.214285714286,7.0
0.0,0.0,1.0,0.506756756757,0.487394957983,0.0929203539823,0.145032760758,0.120376597176,0.147465437788,0.133034379671,0.214285714286,7.0
0.0,0.0,1.0,0.581081081081,0.588235294118,0.0973451327434,0.220648131751,0.204438466711,0.210006583278,0.172894867962,0.285714285714,9.0
1.0,0.0,0.0,0.614864864865,0.596638655462,0.115044247788,0.245971312201,0.202420981843,0.254114549045,0.197807673144,0.321428571429,10.0
0.0,0.0,1.0,0.472972972973,0.453781512605,0.0840707964602,0.133345139012,0.113987895091,0.104674127716,0.0981564524165,0.214285714286,7.0
0.0,0.0,1.0,0.601351351351,0.579831932773,0.106194690265,0.204710465734,0.156691324815,0.172481895984,0.182859990035,0.25,8.0
0.0,0.0,1.0,0.540540540541,0.504201680672,0.106194690265,0.16929343014,0.156691324815,0.132982225148,0.133034379671,0.25,8.0
1.0,0.0,0.0,0.662162162162,0.647058823529,0.141592920354,0.323357534974,0.23739071957,0.254114549045,0.317389138017,0.392857142857,12.0
1.0,0.0,0.0,0.702702702703,0.739495798319,0.163716814159,0.454400566673,0.279085406859,0.294272547729,0.481813652217,0.428571428571,13.0
1.0,0.0,0.0,0.540540540541,0.563025210084,0.106194690265,0.187179033115,0.142905178211,0.151415404872,0.167912306926,0.321428571429,10.0
0.0,1.0,0.0,0.317567567568,0.302521008403,0.0619469026549,0.0527713830352,0.0416946872898,0.0526662277814,0.0433482810164,0.178571428571,6.0
0.0,0.0,1.0,0.648648648649,0.621848739496,0.115044247788,0.270763237117,0.176866173504,0.220539828835,0.27254608869,0.428571428571,13.0
1.0,0.0,0.0,0.439189189189,0.445378151261,0.0973451327434,0.124313794935,0.0938130464022,0.129032258065,0.0981564524165,0.25,8.0
1.0,0.0,0.0,0.702702702703,0.705882352941,0.150442477876,0.440942093147,0.322125084062,0.295589203423,0.422022919781,0.678571428571,20.0
0.0,0.0,1.0,0.668918918919,0.714285714286,0.154867256637,0.418983531078,0.318090114324,0.342988808427,0.377179870453,0.357142857143,11.0
1.0,0.0,0.0,0.716216216216,0.663865546218,0.172566371681,0.388170710112,0.322797579018,0.380513495721,0.312406576981,0.428571428571,13.0
1.0,0.0,0.0,0.709459459459,0.705882352941,0.132743362832,0.356118292899,0.296906523201,0.290322580645,0.277528649726,0.5,15.0
0.0,0.0,1.0,0.702702702703,0.705882352941,0.12389380531,0.333628475297,0.243106926698,0.24818959842,0.312406576981,0.285714285714,9.0
1.0,0.0,0.0,0.709459459459,0.697478991597,0.132743362832,0.325836727466,0.243443174176,0.254772876893,0.302441454908,0.321428571429,10.0
1.0,0.0,0.0,0.648648648649,0.621848739496,0.12389380531,0.27837789977,0.188971082717,0.209348255431,0.282511210762,0.357142857143,11.0
1.0,0.0,0.0,0.72972972973,0.705882352941,0.150442477876,0.389764476713,0.315063887021,0.309414088216,0.342301943199,0.464285714286,14.0
1.0,0.0,0.0,0.675675675676,0.655462184874,0.12389380531,0.332565964229,0.257901815736,0.331138907176,0.282511210762,0.285714285714,9.0
0.0,0.0,1.0,0.736486486486,0.764705882353,0.154867256637,0.571276784133,0.342636180229,0.252139565504,0.671150971599,0.392857142857,12.0
1.0,0.0,0.0,0.601351351351,0.621848739496,0.146017699115,0.349389056136,0.265635507734,0.295589203423,0.317389138017,0.535714285714,16.0
0.0,0.0,1.0,0.702702702703,0.705882352941,0.141592920354,0.465911103241,0.273705447209,0.307439104674,0.576482311908,0.714285714286,21.0
0.0,0.0,1.0,0.682432432432,0.663865546218,0.12389380531,0.358066229857,0.254875588433,0.283739302172,0.357249626308,0.464285714286,14.0
1.0,0.0,0.0,0.668918918919,0.689075630252,0.159292035398,0.457942270232,0.227303295225,0.292297564187,0.43697060289,0.392857142857,12.0
0.0,0.0,1.0,0.743243243243,0.689075630252,0.12389380531,0.422525234638,0.323806321453,0.269256089533,0.397110114599,0.428571428571,13.0
0.0,0.0,1.0,0.655405405405,0.647058823529,0.141592920354,0.305471931999,0.221587088097,0.272547728769,0.25759840558,0.321428571429,10.0
1.0,0.0,0.0,0.52027027027,0.504201680672,0.115044247788,0.18239773331,0.147612642905,0.14944042133,0.162929745889,0.285714285714,9.0
1.0,0.0,0.0,0.675675675676,0.663865546218,0.141592920354,0.345493182221,0.21015467384,0.303489137591,0.32735426009,0.392857142857,12.0
0.0,0.0,1.0,0.662162162162,0.621848739496,0.119469026549,0.286700903134,0.228648285138,0.219881500987,0.252615844544,0.5,15.0
0.0,0.0,1.0,0.648648648649,0.647058823529,0.132743362832,0.266690278024,0.205783456624,0.200131665569,0.25759840558,0.392857142857,12.0
0.0,0.0,1.0,0.702702702703,0.689075630252,0.154867256637,0.394191606163,0.269334229993,0.333772218565,0.387144992526,0.428571428571,13.0
1.0,0.0,0.0,0.743243243243,0.739495798319,0.146017699115,0.446254648486,0.340282447882,0.418038183015,0.387144992526,0.321428571429,10.0
0.0,0.0,1.0,0.837837837838,0.848739495798,0.16814159292,0.528422171064,0.394754539341,0.450296247531,0.481813652217,0.5,15.0
0.0,0.0,1.0,0.797297297297,0.806722689076,0.172566371681,0.56808925093,0.386348352387,0.510204081633,0.476831091181,0.464285714286,14.0
0.0,0.0,1.0,0.621621621622,0.638655462185,0.132743362832,0.256065167345,0.180228648285,0.181698485846,0.247633283508,0.285714285714,9.0
0.0,0.0,1.0,0.533783783784,0.53781512605,0.115044247788,0.184522755445,0.143241425689,0.173140223831,0.142999501744,0.25,8.0
0.0,0.0,1.0,0.533783783784,0.529411764706,0.115044247788,0.184345670267,0.134498991258,0.174456879526,0.162929745889,0.214285714286,7.0
1.0,0.0,0.0,0.540540540541,0.53781512605,0.110619469027,0.2041792102,0.185944855414,0.111257406188,0.152964623817,0.321428571429,10.0
0.0,1.0,0.0,0.385135135135,0.352941176471,0.0840707964602,0.0812820966885,0.0699394754539,0.0599078341014,0.0732436472347,0.214285714286,7.0
0.0,0.0,1.0,0.641891891892,0.638655462185,0.128318584071,0.297857269347,0.219905850706,0.251481237656,0.252615844544,0.5,15.0
0.0,0.0,1.0,0.614864864865,0.638655462185,0.141592920354,0.312024083584,0.211835911231,0.215273206057,0.332336821126,0.5,15.0
0.0,0.0,1.0,0.614864864865,0.605042016807,0.12389380531,0.25571099699,0.208137188971,0.219881500987,0.20279023418,0.321428571429,10.0
0.0,0.0,1.0,0.716216216216,0.697478991597,0.141592920354,0.414910571985,0.333893745797,0.315997366689,0.342301943199,0.392857142857,12.0
1.0,0.0,0.0,0.601351351351,0.596638655462,0.137168141593,0.256773508057,0.195023537323,0.2409479921,0.232685600399,0.392857142857,12.0
1.0,0.0,0.0,0.635135135135,0.63025210084,0.146017699115,0.283336284753,0.196704774714,0.240289664253,0.277528649726,0.357142857143,11.0
1.0,0.0,0.0,0.574324324324,0.579831932773,0.110619469027,0.235700371879,0.174848688635,0.172481895984,0.217737917289,0.321428571429,10.0
1.0,0.0,0.0,0.587837837838,0.563025210084,0.119469026549,0.223658579777,0.154673839946,0.235023041475,0.197807673144,0.285714285714,9.0
1.0,0.0,0.0,0.486486486486,0.571428571429,0.0929203539823,0.128032583673,0.0907868190989,0.128373930217,0.128051818635,0.285714285714,9.0
0.0,0.0,1.0,0.567567567568,0.571428571429,0.110619469027,0.19107490703,0.159045057162,0.176431863068,0.152964623817,0.285714285714,9.0
0.0,0.0,1.0,0.527027027027,0.512605042017,0.0929203539823,0.151939082699,0.114996637525,0.140223831468,0.172894867962,0.285714285714,9.0
0.0,1.0,0.0,0.486486486486,0.445378151261,0.070796460177,0.117053302639,0.0991930060525,0.0829493087558,0.103139013453,0.285714285714,9.0
0.0,0.0,1.0,0.472972972973,0.495798319328,0.0929203539823,0.138480609173,0.0867518493611,0.0822909809085,0.162929745889,0.285714285714,9.0
1.0,0.0,0.0,0.635135135135,0.596638655462,0.110619469027,0.244908801133,0.199394754539,0.191573403555,0.207772795217,0.357142857143,11.0
1.0,0.0,0.0,0.614864864865,0.605042016807,0.101769911504,0.208783424827,0.156018829859,0.208031599737,0.177877428999,0.357142857143,11.0
1.0,0.0,0.0,0.560810810811,0.53781512605,0.119469026549,0.216221002302,0.171149966375,0.133640552995,0.217737917289,0.357142857143,11.0
